gene_id	midas_1EE_S42_Xp_blk	midas_1EM_S18_Xp_blk	midas_1XE_S43_Xp_blk	midas_1XM_S19_Xp_blk	midas_2EE_S44_Xp_blk	midas_2EM_S20_Xp_blk	midas_2XE_S45_Xp_blk	midas_2XM_S21_Xp_blk	midas_3EE_S46_Xp_blk	midas_3EM_S22_Xp_blk	midas_3XE_S47_Xp_blk	midas_3XM_S23_Xp_blk	midas_4EE_S48_Xp_blk	midas_4EM_S24_Xp_blk	midas_4XE_S49_Xp_blk	midas_4XM_S25_Xp_blk	midas_5EE_S50_Xp_blk	midas_5EM_S26_Xp_blk	midas_5XE_S51_Xp_blk	midas_5XM_S27_Xp_blk	midas_6EE_S52_Xp_blk	midas_6EM_S28_Xp_blk	midas_6XE_S53_Xp_blk	midas_6XM_S29_Xp_blk
SUPERPANG_00001	0.5128107126050823	0.5485126122397808	0.6246294940464676	0.43536585365853675	0.49176835129468804	0.44993537843496334	0.4362946569712295	0.37588282569830533	0.5148353963172979	0.4970794186099241	0.45737532794393604	0.19841933984193402	0.5315992600290022	0.46474983576155393	0.515951744378237	0.24416565164433623	0.4488251595298412	0.5623726280434207	0.46488482760634253	0.3488570710876664	0.5283370397357784	0.5792612475069306	0.3015558698727016	0.25441067457375843
SUPERPANG_00002	1.0884498276577013	1.1025726974755177	1.1160216020864244	0.7058251167618064	1.0626293720904507	1.0718870321256908	1.1783565741295148	0.9984322343095169	1.061343946834591	1.0929074272534087	1.0540637210028612	1.0300644783863875	1.1573562159272397	1.0764520744591066	1.1109194731121164	0.5826197942312179	1.0505853983676692	1.1027977252281393	0.9481021075340009	1.3202231878016313	1.04427798239886	1.1313981545911957	0.8696041108670136	1.2705155907449175
SUPERPANG_00003	0.8401756315138986	0.8492651829849875	0.8372342207682891	0.5194640564826702	0.8166019471641679	0.7929772816176066	0.8905896578309486	1.0119030292357385	0.7855914445756322	0.7903835377151271	0.8927381063175744	0.7494636172020009	0.840839024093456	0.7712880587942046	0.8144821438515146	0.3213205974741971	0.8186408654595652	0.7994534144108659	0.6806026056880213	0.8332368222742232	0.7915443221815838	0.7980228944011425	0.6605583265093427	0.600023409152979
SUPERPANG_00004	0.9109469800579476	0.8745841834525019	0.8418816230588344	1.3849847560975612	0.7808834315175419	0.7820162416618854	0.9194909895668657	0.8156042414997783	0.8713160366666116	0.7598465495741438	0.8655582137798309	0.8320083682008369	0.7985715887382107	0.8279017240425749	0.8426732647900218	0.5568544457978077	0.9238932450654443	0.8621732407832889	0.7076898008933541	0.6703089675960816	0.8419866948037769	0.7793565002477508	0.6915328854314002	1.2924573758339515
SUPERPANG_00005	0.9799008457583094	1.018964480731285	1.0461806921119503	1.5247407544574378	0.9831561418652454	0.9865881184352912	1.2072448769885	0.9698838807488942	1.0606383813449902	0.9909652458058543	1.015642801526329	2.2522777869259514	0.9976524034896888	0.982557960434109	0.9773074429393613	0.8042337660278858	1.019364848002177	1.0356129425404723	0.9194653247909593	1.0946486047336537	1.0259263890099959	0.957203252994667	0.7933012607117559	1.0794112775752605
SUPERPANG_00006	0.7294850709118421	1.1906771706533226	0.9660159345717986	1.2848405818395543	0.9372653436580406	1.1361894335356986	0.9464075079959352	1.2252875103227419	1.2451827028958935	1.19436561758163	0.98069641964898	0.6926126502423325	0.9104968608591051	1.1651283811266686	1.1464556445282548	0.9921983916176276	1.1059835894973837	1.1183112258230852	1.126901143827382	1.1550739506632413	1.1929974475702887	1.1334839672749848	0.7870648080298557	0.9892870220690021
SUPERPANG_00007	1.5389412604876638	1.3883654463100787	1.5592356563488137	1.6495162265672243	1.390641577854664	1.3124323055575635	1.7515287383651585	1.432742205122798	2.2061589838719304	1.383796192122709	1.4359084502502841	0.8573964389863974	1.4564020461706972	1.37532315524627	1.3326222934076004	0.9472735325796998	1.524266719011739	1.4188816245186577	1.7179264505516778	1.4819981689886412	1.7805671057751349	1.4523396718363915	1.2184109320022896	1.535682997506572
SUPERPANG_00008	1.2033208346281237	1.2092290183136871	1.2156299870179748	1.4324387240177816	1.1750764950066004	1.18649032663511	1.256287420175893	1.1861512921005615	1.611792996590062	1.157976232112224	1.1785626881867672	1.2487051666720654	1.1424521373493035	1.1749194474984144	1.1883757853282515	0.8660062521375469	1.2428880464293286	1.1712699475825048	1.640576525676384	1.1656278653654166	1.4466369088506643	1.1995763932322536	0.9848165076887713	1.1924103605297844
SUPERPANG_00009	1.4154171636955641	1.2493585498303095	1.3074375410545316	1.8463910947249005	1.323200663870965	1.238002102292474	1.491899433125729	1.3708977913671008	2.036010942686003	1.269707334862005	1.399694683590558	1.2863398156771715	1.368578442103735	1.2383780364469736	1.2296413227707395	0.9311149194119486	1.4077775725585167	1.2829658421814971	2.6415039015426887	1.6276002874117232	1.6632879864803192	1.301381622861617	1.18198825696523	1.5447489096143576
SUPERPANG_00010	1.226058495914403	1.1576832623099969	1.2535762743145369	1.0737323491655977	1.1317886483930764	1.0801994487249102	1.264326067918585	1.0684851922158853	1.3495233409179832	1.0981207999122309	1.1826069118792553	1.3128497673752026	1.188172629926577	1.0959640171692615	1.0417794067952217	0.629915379190974	1.2272404637406753	1.08959244175893	1.4871106948757764	1.3660677692724619	1.3393169693795617	1.1890258630608774	0.8840541948931749	1.257305606492139
SUPERPANG_00011	0.9248560482006581	1.2215763215289244	1.1403610182669939	1.3850809209026687	1.1083131999548634	1.1767527757120735	1.0001069610360669	1.3286720400117507	1.040090313619565	1.183545934345515	0.9705871633161509	4.368308092798768	1.015656511820185	1.1597286481621283	1.1809953607239363	1.3658501713205922	1.0399823727538302	1.1742921904600183	1.0211057793969018	1.1926557691088713	1.0900688148263493	1.1586780332064408	1.0571743182328899	1.8123331231857438
SUPERPANG_00012	0.7212654707287997	1.059154530180241	0.8662910870486591	1.841605218377765	0.8862675158709424	1.0583915328677516	0.7274734270036023	1.0215823748782717	0.8492900029488364	1.0676830985741548	0.7516598230362562	0.9481699773419149	0.887365107584392	1.0351462596266132	1.0775273289689087	0.8765306064640399	0.7836370509762008	1.0643123285799632	0.836573445612304	0.9415607858256959	0.8990749919837959	0.9705964260112464	0.7575500805894544	0.942651748926854
SUPERPANG_00013	1.0398075682732728	1.0798263651812916	1.1598150406860908	0.9414238081202564	1.1123307254677304	1.09544208842712	1.0928126668532352	1.0908951847600923	1.135346444218943	1.1274641097109854	1.092144229475221	1.6325395521188673	1.0568429743648164	1.1010435205914864	1.1012491693712434	0.707357654617647	1.074060300681594	1.124208438070521	1.0828059870469617	1.1498075071089222	1.0707300864265519	1.1382986408506177	0.9559555502378042	1.1613436382326423
SUPERPANG_00014	0.8276561128805007	0.9636680891553153	0.9771696147095856	1.6221644209449095	0.881621512799636	0.9260076876567046	0.9642552620737881	1.0727306448410603	0.9213390948873473	0.8881800257729824	0.860028792529377	1.1036411287457317	0.8044680749497986	0.9150251306961599	0.8944144073047201	0.6571365297309271	0.8479213841168746	0.945278391183762	0.8247338653814021	1.0755423927993621	0.8059005353565055	0.935268885280822	0.6473704513308476	1.3414132198416866
SUPERPANG_00015	0.9330605816710807	1.085266034264799	0.9949552931969456	1.038987700048921	1.0231779915771668	1.007991753841921	1.0147774787334762	1.0728341863432735	1.0900274637214147	1.0474057779012502	1.0436340812419211	1.1379965300910986	0.9369934055324214	1.0277704373422816	1.0592955337087666	0.7196915495464682	1.0730414576974259	1.0168637187469893	1.0894705895294696	0.953241363525457	0.9883227755884304	1.0282532326580802	0.8942040908961965	0.6137497583904877
SUPERPANG_00016	1.1081408624387716	1.0419159000037699	1.0380695530764579	1.015574493094329	1.0222226318894458	1.069298847684488	1.062302535042682	1.055883624049904	1.4068366306373126	1.0415232216801147	1.1809536773261844	0.5085446388062712	1.1131740211326802	1.0748503213272647	0.9777675512258964	0.6812966849126103	1.1644391609311693	1.0780648470029803	1.4016218085198004	1.3206344594655914	1.1434479108602866	1.0669814294887001	0.9696000408990997	0.9179490385560031
SUPERPANG_00017	1.2656642573692303	1.2077224651065552	1.2064440014961932	1.2433481152993349	1.2360296937581896	1.1992462247857079	1.2924474307127791	1.1069619583126467	1.6468043834921784	1.2114792823911813	1.3031914883585791	1.038168092561398	1.3076733066037871	1.1424366893781501	1.2051573332013745	1.0257778762041856	1.3711678542858359	1.10005806548262	1.5305154425756826	1.2139480715215478	1.2197095155466655	1.3001308846519497	1.1752989584672748	1.053035918862457
SUPERPANG_00018	0.8826205225063205	0.9902722917761901	0.9791655496842471	1.6495986137918945	0.9598572508093766	0.9974120926911851	1.0830814324196634	1.0543095907567577	0.9508236303623081	1.05779792125756	0.9541827487449088	0.11053679471246675	0.9329666507715271	0.974352042927708	1.0188929670464506	0.47151044085559846	0.9535317245922331	0.9581380236037252	0.9727947055837379	1.0233501217112202	0.8165916479009616	0.9978182988232963	0.7313020870432362	1.081376559241858
SUPERPANG_00019	0.3862306648464299	1.078638549656825	0.5725956393676299	1.078496198923029	0.5582041299392121	1.071888864521785	0.7258881210825604	1.2441747594530215	0.5599118772174735	0.9874917133430353	0.4952473227622484	1.1097711811997535	0.6263064450306299	0.9715267556481014	1.0959345231454864	0.8180857206131256	0.7081287486600772	0.9315952577406936	0.616870585987165	0.8455357754528853	0.6770290264464222	0.7038903937264558	0.6454389316482682	1.4431035976625322
SUPERPANG_00020	0.8321051303795131	0.9524789622171204	1.0224307158640777	1.3628949897873368	0.9965556630605273	0.9825621123085415	0.9408155774874433	1.2033278318699798	0.7506566813563605	0.9902214969344117	0.8774329259728605	1.457203513348782	0.9237253292835652	0.9771937814039645	0.9530926642054297	0.48207400562812397	0.8723222461418112	0.9634797096457033	0.6643769435750382	0.9332061281233637	0.6801840178123625	0.9117352523812896	0.6043164414963662	1.0762652137872608
SUPERPANG_00021	1.2196230519294344	1.228355145004176	1.3890034515597618	0.9493189737092178	1.2260343276402517	1.1781561944809287	1.2774131496072756	1.2744446666849896	1.0616984813485613	1.2212591272881113	1.2297600542344684	1.166370389920898	1.2207521156165981	1.214896240963995	1.212995668098896	0.6150564721514782	1.122720192010832	1.244824535141232	0.8766712347880408	1.0257293573043418	0.9480931557914442	1.2668100525533414	0.9887906647807642	1.3378741347607173
SUPERPANG_00022	1.0031652503104238	1.205968046600939	1.2706828229892269	1.244733924611975	1.0918276665769107	1.145783445100265	1.1546207570488325	1.2252235487781264	0.9252355998055231	1.1585976986909234	1.1206970965058967	1.1302171747360037	1.0693655403890294	1.1301750666858097	1.1558616174311407	1.1117267190787308	1.0828645972587683	1.1634522682633577	1.0192091362933016	1.1819086113584893	0.903615382960858	1.16973019035186	1.0167180146586097	1.3734294763798127
SUPERPANG_00023	0.7783813960547363	0.8618346050322152	0.7186030517748834	0.26439127738735024	0.8041542968787361	0.8691418687652952	0.7668844031715597	0.9816063790128409	0.6719009951639843	0.8139026656556835	0.7861898426053427	1.1890747363408878	0.8138702378768311	0.8927512098174198	0.8048107839935339	0.7492598938871572	0.7030881279269163	0.83952980303821	0.63830118554505	0.7578455289744932	0.7286990711832761	0.8715603494796947	0.6424579867187689	0.7184983226746743
SUPERPANG_00024	1.0031403058010915	1.1517081799130424	1.1052399837919202	1.147724830772537	1.0362357311529902	1.0973023553101677	0.9860462125633009	0.9526811596244854	0.9486940977660244	1.0841639833964238	0.9675080215237807	1.124856821610918	1.0455255220844266	1.0676569412166188	1.07305467378618	0.9366051929794447	0.9341132019625895	1.0654691574659976	0.8033527080364029	1.0735022192418389	0.904476893663887	1.096918551004064	0.6550991033653392	1.39883352981324
SUPERPANG_00025	1.2044349236439602	1.2606900464084358	1.179924707601103	1.4845705196182404	1.171593043235157	1.1445265867031702	1.1877911265675944	1.1831570142203458	1.3676603742816749	1.2399916940512272	1.1575459807680433	1.4278125730918165	1.207676889107051	1.2037547659830814	1.1812842351283497	1.2347177355293124	1.2043590669228057	1.1881608555259326	1.0732107501849928	1.2027128862095005	1.0788193438411768	1.2341810532071578	0.9248979152573662	1.4637799336062156
SUPERPANG_00026	0.3686645455460635	0.6735753347482977	0.45317220125897595	0.700222795497186	0.47922924878081136	0.7234030484951157	0.6672449340802158	0.8598915968644844	0.5023176206272264	0.6138749072330408	0.3978851011072024	1.2718362530078013	0.4783904802877897	0.6361842095941027	0.6867761384295985	1.3105359317904997	0.5613860169114223	0.6264473810035671	0.5286478556622788	0.49643498927598423	0.5314252458054489	0.49853771597894103	1.0646393210749647	1.0204995153104863
SUPERPANG_00027	0.7813780922590274	0.8756780538890867	0.9148007375204759	0.8898974501108652	0.8659792354750522	0.8995113206860575	1.025824958404788	1.120096800311332	0.7794392819541766	0.8654144829811188	0.7624374228202828	1.7007371986451485	0.7667174589782939	0.8800914599941158	0.823034024219515	0.6765945078064448	0.8160096687975777	0.7666219444530391	0.7287832784387878	1.0981023497979023	0.7727266705264791	0.860565226391687	0.5761990484762763	0.7005189028910307
SUPERPANG_00028	1.1238891612506174	1.287623196834686	1.2536485497096164	1.6799357284113394	1.1430156520330383	1.2194806500887194	1.4014622906181688	1.0914639384747178	1.3214117649679498	1.2370620407104813	1.2558556972704153	0.7399460428749132	1.1375483270643079	1.204742162729427	1.2334607207060324	0.8537837837837842	1.170334722138016	1.1616066674994248	1.2982691435195302	1.2788936638220763	1.2165430787121927	1.216348113751297	1.1098428839022885	1.5675395187626462
SUPERPANG_00029	0.6610642631473338	0.6174121707735774	0.7203218152892488	0.21608231707317083	0.6303120888435433	0.6900167006865976	0.7991377233789492	0.6127065745355363	0.885392216365033	0.6557660837524099	0.6798742188686996	1.503330202373837	0.6509156924721434	0.6719276675691374	0.6296802732776278	1.0329367496084918	0.6925578774452614	0.6919151163550924	0.9362351994194477	0.5013995047906126	0.7197307461968118	0.6980376029610278	0.2978783592644979	0.34954463623848364
SUPERPANG_00030	1.1369618174607932	1.0018813808152018	1.0208958491702782	1.6800166297117525	1.0154934977100478	0.9996875835145803	1.1846336427825461	1.0610671742271411	1.5861328659198823	1.003063432173081	1.1466271788205087	1.1371923056023479	1.0228060681065683	1.006871744186555	0.9684660726465231	0.6872017218469718	1.1165009814066116	1.0171004290055226	1.7089489673101392	1.1706001233130099	1.2110667298690356	1.0306480714346213	0.9963128455702708	1.322798032212413
SUPERPANG_00031	1.1850428558446933	1.115167933481738	1.1161433360674113	0.48140788327526157	0.9891046031855348	1.0349371526794795	1.1694687834033362	1.3646150385558908	1.463203451123297	1.0830743401375689	1.1812984581408772	0.5342413115873966	1.0935334474623986	0.9971783997346764	0.999064785019524	0.8558182530015664	1.136618196565655	1.0552131675942682	1.4947392772687302	1.4270911831198179	1.2275610001744097	1.1127041733942316	1.2336242170135387	1.2412766070104846
SUPERPANG_00032	1.1114209796173105	1.006319356473953	1.0732797574303126	0.9027848562067715	0.9666998257720752	0.9872557304113126	1.1390474123218746	0.9927065944694662	1.2753507640049726	0.9819272303195555	1.0714870904281537	1.777466522735992	0.9701762724661958	0.9619202984909206	0.9799711327885963	0.6442263711891216	1.0790530375843892	1.0107264791554038	1.1151729862641802	1.18079384539248	1.176570741816742	1.0325605829957403	1.1767924169815678	0.794259982518837
SUPERPANG_00033	1.0604058845382613	1.0489863829182648	1.0355911031983842	1.691970402850097	1.0570429920001336	1.0378064961161118	1.206864009302313	1.088996968619714	1.3922379973817653	1.0533932071473981	1.0889622115690585	1.0462400182676614	1.000175152230936	1.041858490833429	0.9950396243801356	0.8241511448083324	1.1098190147867704	1.0687540973131346	1.05092932071563	1.107744934506323	1.2421651826702695	1.1623636952068377	1.0507556855203986	1.383646646288136
SUPERPANG_00034	0.9558611021169381	0.9174606327505461	0.8922864086225439	1.2644442223110763	0.9127665669666875	0.9998627889138089	1.0825114152884479	0.9218159510786041	1.1575960458091032	0.9456225708548128	0.9884050903064329	0.5443119424874004	0.8749657941230347	0.9307677418983609	0.9745140944589986	1.1872646312972985	1.0430073959607047	0.9512378402270212	0.9370379428294732	1.051700495385869	1.1734842391150115	0.9511416301063617	1.1286641778931996	1.027865206771258
SUPERPANG_00035	1.3023461746257408	1.1400274641324042	1.133469958733096	1.4524432199597224	1.1175812564054992	1.1157418777579824	1.2050416174788405	1.20964541914141	1.6042467443863262	1.1285675763290581	1.1604861910378894	1.4955033258937143	1.1059556852182388	1.1193792320993836	1.076004905045446	0.9438942216361786	1.2374384822949336	1.1126343669337782	1.178867028857355	1.3891097391508687	1.393989437903208	1.1795413302178988	0.8051976953920829	1.1560857175889716
